b'Nisemonogatari',8.16,Episodes: 11,,Studios: Shaft,Source: Light novel,Premiered: Winter 2012,"Members: 666,054"
b'One Piece Film: Z\nOne Piece Film Z',8.16,Episodes: 1,,Studios: Toei Animation,Source: Manga,,"Members: 224,427"
"b""Tengen Toppa Gurren Lagann Movie 1: Gurren-hen\nGurren Lagann The Movie: Childhood's End""",8.16,Episodes: 1,,Studios: Gainax,Source: Original,,"Members: 146,707"
b'Akira',8.16,Episodes: 1,,Studios: Tokyo Movie Shinsha,Source: Manga,,"Members: 706,818"
b'Detective Conan\nCase Closed',8.16,Episodes: Unknown,,Studios: TMS Entertainment,Source: Manga,Premiered: Winter 1996,"Members: 301,690"
b'Douluo Dalu: Xingdou Xian Ji Pian',8.16,Episodes: 13,,Studios: Sparkly Key Animation Studio,Source: Novel,,"Members: 5,083"
b'Gankutsuou\nGankutsuou: The Count of Monte Cristo',8.16,Episodes: 24,,Studios: Gonzo,Source: Novel,Premiered: Fall 2004,"Members: 222,272"
b'Given Movie',8.16,Episodes: 1,,Studios: Lerche,Source: Manga,,"Members: 176,634"
b'Given: Uragawa no Sonzai',8.16,Episodes: 1,,Studios: Lerche,Source: Manga,,"Members: 56,223"
b'Cardcaptor Sakura',8.15,Episodes: 70,,Studios: Madhouse,Source: Manga,Premiered: Spring 1998,"Members: 385,908"
b'Douluo Dalu: Hanhai Qian Kun',8.15,Episodes: 13,,Studios: Sparkly Key Animation Studio,Source: Novel,,"Members: 4,630"
b'Dragon Ball Z',8.15,Episodes: 291,,Studios: Toei Animation,Source: Manga,Premiered: Spring 1989,"Members: 1,073,799"
b'Eizouken ni wa Te wo Dasu na!\nKeep Your Hands Off Eizouken!',8.15,Episodes: 12,,Studios: Science SARU,Source: Manga,Premiered: Winter 2020,"Members: 283,004"
b'Haikyuu!! Movie 4: Concept no Tatakai',8.15,Episodes: 1,,Studios: Production I.G,Source: Manga,,"Members: 61,739"
b'Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai',8.15,Episodes: 1,,Studios: A-1 Pictures,Source: Manga,,"Members: 31,236"
b'Kaiba',8.15,Episodes: 12,,Studios: Madhouse,Source: Original,Premiered: Spring 2008,"Members: 132,214"
b'Katekyo Hitman Reborn!\nReborn!',8.15,Episodes: 203,,Studios: Artland,Source: Manga,Premiered: Fall 2006,"Members: 512,551"
b'Lupin III: Cagliostro no Shiro\nLupin III: The Castle of Cagliostro',8.15,Episodes: 1,,Studios: Tokyo Movie Shinsha,Source: Manga,,"Members: 100,829"
b'Lupin III: Part 5\nLupin the Third Part 5',8.15,Episodes: 24,,Studios: Telecom Animation Film,Source: Manga,Premiered: Spring 2018,"Members: 37,496"
b'Mo Dao Zu Shi Q\nThe Founder of Diabolism Q',8.15,Episodes: 30,,Studios: B.CMAY PICTURES,Source: Novel,,"Members: 17,843"
b'Nodame Cantabile: Paris-hen',8.15,Episodes: 11,,Studios: J.C.Staff,Source: Manga,Premiered: Fall 2008,"Members: 116,071"
b'Seirei no Moribito\nMoribito - Guardian of the Spirit',8.15,Episodes: 26,,Studios: Production I.G,Source: Novel,Premiered: Spring 2007,"Members: 198,336"
b'Toki wo Kakeru Shoujo\nThe Girl Who Leapt Through Time',8.14,Episodes: 1,,Studios: Madhouse,Source: Novel,,"Members: 711,165"
b'IDOLiSH7: Second Beat!\nIDOLiSH7 Second BEAT!',8.14,Episodes: 15,,Studios: TROYCA,Source: Game,Premiered: Spring 2020,"Members: 23,291"
b'Initial D Fourth Stage',8.14,Episodes: 24,,Studios: A.C.G.T.,Source: Manga,Premiered: Spring 2004,"Members: 148,621"
b'Initial D Second Stage',8.14,Episodes: 13,,Studios: Pastel,Source: Manga,Premiered: Fall 1999,"Members: 172,573"
b'Interstella5555: The 5tory of The 5ecret 5tar 5ystem',8.14,Episodes: 1,,Studios: Toei Animation,Source: Music,,"Members: 65,531"
"b'Kamisama Hajimemashita: Kamisama, Shiawase ni Naru'",8.14,Episodes: 1,,Studios: TMS Entertainment,Source: Manga,,"Members: 53,399"
"b""Made in Abyss Movie 1: Tabidachi no Yoake\nMade in Abyss: Journey's Dawn""",8.14,Episodes: 1,,Studios: Kinema Citrus,Source: Web manga,,"Members: 87,407"
"b""Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's\nMagical Girl Lyrical Nanoha: The Movie 2nd A's""",8.14,Episodes: 1,,Studios: Seven Arcs,Source: Original,,"Members: 22,027"
b'5-toubun no Hanayome \nThe Quintessential Quintuplets 2',8.13,Episodes: 12,,Studios: Bibury Animation Studios,Source: Manga,Premiered: Winter 2021,"Members: 537,297"
"b'Chuunibyou demo Koi ga Shitai! Movie: Take On Me\nLove, Chunibyo & Other Delusions!: Take On Me'",8.13,Episodes: 1,,Studios: Kyoto Animation,Source: Light novel,,"Members: 221,653"
b'Douluo Dalu: Haishen Zhi Guang',8.13,Episodes: 13,,Studios: Sparkly Key Animation Studio,Source: Novel,,"Members: 4,662"
b'Douluo Dalu: Qian Hua Xi Jin',8.13,Episodes: 13,,Studios: Sparkly Key Animation Studio,Source: Novel,,"Members: 6,908"
b'Dragon Ball Super: Broly',8.13,Episodes: 1,,Studios: Toei Animation,Source: Manga,,"Members: 303,962"
b'Durarara!!',8.13,Episodes: 24,,Studios: Brain's Base,Source: Light novel,Premiered: Winter 2010,"Members: 1,271,212"
b'Ginga Eiyuu Densetsu Gaiden',8.13,Episodes: 24,,"Studios: Artland, Shaft, Mushi Production, Magic Bus",Source: Novel,,"Members: 21,089"
b'Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season\nAscendance of a Bookworm Part 2',8.13,Episodes: 12,,Studios: Ajia-Do,Source: Light novel,Premiered: Spring 2020,"Members: 144,320"
"b""Kono Subarashii Sekai ni Shukufuku wo!\nKonoSuba: God's Blessing on This Wonderful World!""",8.13,Episodes: 10,,Studios: Studio Deen,Source: Light novel,Premiered: Winter 2016,"Members: 1,654,584"
b'One Piece Film: Strong World\nOne Piece Film Strong World',8.13,Episodes: 1,,Studios: Toei Animation,Source: Manga,,"Members: 207,479"
b'One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna',8.13,Episodes: 1,,Studios: Toei Animation,Source: Manga,,"Members: 60,171"
b'Tensei shitara Slime Datta Ken\nThat Time I Got Reincarnated as a Slime',8.13,Episodes: 24,,Studios: 8bit,Source: Manga,Premiered: Fall 2018,"Members: 1,121,492"
b'Tonikaku Kawaii: SNS',8.13,Episodes: 1,,Studios: Seven Arcs,Source: Manga,,"Members: 98,877"
b'Yuukoku no Moriarty\nMoriarty the Patriot',8.13,Episodes: 11,,Studios: Production I.G,Source: Manga,Premiered: Fall 2020,"Members: 303,807"
b'Mobile Suit Gundam 00',8.12,Episodes: 25,,Studios: Sunrise,Source: Original,Premiered: Fall 2007,"Members: 201,299"
b'Mobile Suit Gundam Unicorn',8.12,Episodes: 7,,Studios: Sunrise,Source: Novel,,"Members: 87,568"
"b'No Game No Life\nNo Game, No Life'",8.12,Episodes: 12,,Studios: Madhouse,Source: Light novel,Premiered: Spring 2014,"Members: 2,112,496"
b'Princess Tutu',8.12,Episodes: 38,,Studios: Hal Film Maker,Source: Original,Premiered: Summer 2002,"Members: 147,779"
"b""Quanzhi Gaoshou Zhi Dianfeng Rongyao\nThe King's Avatar: For the Glory""",8.12,Episodes: 1,,Studios: Colored Pencil Animation,Source: Novel,,"Members: 40,183"
b'Sakura-sou no Pet na Kanojo\nThe Pet Girl of Sakurasou',8.12,Episodes: 24,,Studios: J.C.Staff,Source: Light novel,Premiered: Fall 2012,"Members: 1,111,866"
b'Shokugeki no Souma: Ni no Sara\nFood Wars! The Second Plate',8.12,Episodes: 13,,Studios: J.C.Staff,Source: Manga,Premiered: Summer 2016,"Members: 999,276"
b'Toradora!',8.12,Episodes: 25,,Studios: J.C.Staff,Source: Light novel,Premiered: Fall 2008,"Members: 1,933,322"
b'Detective Conan Movie 05: Countdown to Heaven\nCase Closed Movie 5: Countdown to Heaven',8.12,Episodes: 1,,Studios: TMS Entertainment,Source: Manga,,"Members: 55,976"
b'Detective Conan Movie 14: The Lost Ship in the Sky',8.12,Episodes: 1,,Studios: Tokyo Movie Shinsha,Source: Manga,,"Members: 49,797"
b'Detroit Metal City\nDetroit Metal City: The Animated Series',8.12,Episodes: 12,,Studios: Studio 4°C,Source: Manga,,"Members: 193,581"
b'Fullmetal Alchemist',8.12,Episodes: 51,,Studios: Bones,Source: Manga,Premiered: Fall 2003,"Members: 1,331,912"
b'Koukaku Kidoutai: Stand Alone Complex - Solid State Society\nGhost in the Shell: Stand Alone Complex - Solid State Society',8.12,Episodes: 1,,Studios: Production I.G,Source: Manga,,"Members: 92,128"
b'Kuragehime\nPrincess Jellyfish',8.12,Episodes: 11,,Studios: Brain's Base,Source: Manga,Premiered: Fall 2010,"Members: 209,386"
"b""Mahoutsukai no Yome: Hoshi Matsu Hito\nThe Ancient Magus' Bride: Those Awaiting a Star""",8.12,Episodes: 3,,Studios: Wit Studio,Source: Manga,,"Members: 248,692"
b'Baccano! Specials',8.11,Episodes: 3,,Studios: Brain's Base,Source: Light novel,,"Members: 166,583"
b'Boku no Hero Academia 3rd Season\nMy Hero Academia 3',8.11,Episodes: 25,,Studios: Bones,Source: Manga,Premiered: Spring 2018,"Members: 1,844,549"
b'Diamond no Ace\nAce of Diamond',8.11,Episodes: 75,,"Studios: Production I.G, Madhouse",Source: Manga,Premiered: Fall 2013,"Members: 214,664"
b'Douluo Dalu: Jingying Sai',8.11,Episodes: 52,,Studios: Sparkly Key Animation Studio,Source: Novel,,"Members: 13,582"
"b""Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru""",8.11,Episodes: 1,,Studios: Sunrise,Source: Manga,,"Members: 35,764"
b'Gintama: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue',8.11,Episodes: 1,,Studios: Bandai Namco Pictures,Source: Manga,,"Members: 30,007"
b'Kanata no Astra\nAstra Lost in Space',8.11,Episodes: 12,,Studios: Lerche,Source: Manga,Premiered: Summer 2019,"Members: 254,440"
b'Mobile Suit Gundam: The Origin - Advent of the Red Comet',8.11,Episodes: 13,,Studios: Sunrise,Source: Manga,Premiered: Spring 2019,"Members: 16,099"
b'Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha',8.11,Episodes: 1,,Studios: Shuka,Source: Manga,,"Members: 26,357"
b'Saiki Kusuo no -nan: -shidou-hen\nThe Disastrous Life of Saiki K.: Reawakened',8.11,Episodes: 6,,"Studios: J.C.Staff, Egg Firm",Source: Manga,,"Members: 176,918"
b'Tamayura: Sotsugyou Shashin Part 4 - Ashita',8.11,Episodes: 1,,Studios: TYO Animations,Source: Original,,"Members: 9,615"
b'Tsubasa: Shunraiki\nTsubasa RESERVoir CHRoNiCLE: Spring Thunder Chronicle',8.11,Episodes: 2,,Studios: Production I.G,Source: Unknown,,"Members: 58,481"
b'Tsukimonogatari',8.11,Episodes: 4,,Studios: Shaft,Source: Light novel,Premiered: Fall 2014,"Members: 375,588"
b'Uchouten Kazoku 2\nThe Eccentric Family 2',8.11,Episodes: 12,,Studios: P.A. Works,Source: Novel,Premiered: Spring 2017,"Members: 57,740"
b'Zankyou no Terror\nTerror in Resonance',8.11,Episodes: 11,,Studios: MAPPA,Source: Original,Premiered: Summer 2014,"Members: 1,001,795"
b'Tsuki ga Kirei',8.10,Episodes: 12,,Studios: feel.,Source: Original,Premiered: Spring 2017,"Members: 463,281"
b'Ansatsu Kyoushitsu\nAssassination Classroom',8.10,Episodes: 22,,Studios: Lerche,Source: Manga,Premiered: Winter 2015,"Members: 1,683,614"
b'Black Clover',8.10,Episodes: 170,,Studios: Studio Pierrot,Source: Manga,Premiered: Fall 2017,"Members: 1,293,543"
b'Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture',8.10,Episodes: 1,,"Studios: Magic Bus, Kitty Film Mitaka Studio",Source: Novel,,"Members: 30,190"
b'Ginga Eiyuu Densetsu: Die Neue These - Seiran 2',8.10,Episodes: 4,,Studios: Production I.G,Source: Novel,,"Members: 18,632"
b'Haikyuu!! Movie 3: Sainou to Sense',8.10,Episodes: 1,,Studios: Production I.G,Source: Manga,,"Members: 64,345"
b'Hyouka',8.10,Episodes: 22,,Studios: Kyoto Animation,Source: Novel,Premiered: Spring 2012,"Members: 1,185,475"
"b""JoJo no Kimyou na Bouken Part 3: Stardust Crusaders\nJoJo's Bizarre Adventure: Stardust Crusaders""",8.10,Episodes: 24,,Studios: David Production,Source: Manga,Premiered: Spring 2014,"Members: 984,719"
b'Kaze Tachinu\nThe Wind Rises',8.10,Episodes: 1,,Studios: Studio Ghibli,Source: Manga,,"Members: 268,132"
b'Kuroko no Basket: Saikou no Present Desu',8.10,Episodes: 1,,Studios: Production I.G,Source: Manga,,"Members: 88,844"
b'Akatsuki no Yona OVA',8.09,Episodes: 3,,Studios: Studio Pierrot,Source: Manga,,"Members: 117,199"
b'Gin no Saji\nSilver Spoon',8.09,Episodes: 11,,Studios: A-1 Pictures,Source: Manga,Premiered: Summer 2013,"Members: 262,704"
b'Hajime no Ippo: Boxer no Kobushi\nFighting Spirit Special',8.09,Episodes: 1,,Studios: Madhouse,Source: Manga,,"Members: 45,022"
b'Karakai Jouzu no Takagi-san 2\nTeasing Master Takagi-san',8.09,Episodes: 12,,Studios: Shin-Ei Animation,Source: Manga,Premiered: Summer 2019,"Members: 268,806"
"b""Komi-san wa, Comyushou desu.\nKomi Can't Communicate""",8.09,Episodes: 12,,Studios: OLM,Source: Manga,Premiered: Fall 2021,"Members: 570,745"
b'Mirai Shounen Conan\nFuture Boy Conan',8.09,Episodes: 26,,Studios: Nippon Animation,Source: Novel,Premiered: Spring 1978,"Members: 42,409"
b'Mobile Suit Gundam 00 Second Season\nMobile Suit Gundam 00: Second Season',8.09,Episodes: 25,,Studios: Sunrise,Source: Original,Premiered: Fall 2008,"Members: 137,635"
b'Saint Seiya: The Lost Canvas - Meiou Shinwa 2\nSaint Seiya: The Lost Canvas 2',8.09,Episodes: 13,,Studios: TMS Entertainment,Source: Manga,,"Members: 67,721"
b'Skip Beat!',8.09,Episodes: 25,,Studios: Hal Film Maker,Source: Manga,Premiered: Fall 2008,"Members: 245,077"
b'World Trigger 2nd Season',8.09,Episodes: 12,,Studios: Toei Animation,Source: Manga,Premiered: Winter 2021,"Members: 111,957"
b'Stand By Me Doraemon',8.08,Episodes: 1,,"Studios: Shirogumi, Shin-Ei Animation",Source: Manga,,"Members: 43,281"
b'Yowamushi Pedal: Grande Road',8.08,Episodes: 24,,Studios: TMS Entertainment,Source: Manga,Premiered: Fall 2014,"Members: 122,928"
b'Yuusha-Ou GaoGaiGar Final\nGaoGaiGar Final',8.08,Episodes: 8,,Studios: Sunrise,Source: Unknown,,"Members: 8,793"
b'Angel Beats!',8.08,Episodes: 13,,Studios: P.A. Works,Source: Original,Premiered: Spring 2010,"Members: 1,868,253"
b'Darker than Black: Kuro no Keiyakusha\nDarker than Black',8.08,Episodes: 25,,Studios: Bones,Source: Original,Premiered: Spring 2007,"Members: 851,716"
b'Detective Conan Movie 18: The Sniper from Another Dimension',8.08,Episodes: 1,,Studios: TMS Entertainment,Source: Manga,,"Members: 37,110"
b'Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi',8.08,Episodes: 1,,Studios: Sunrise,Source: Manga,,"Members: 50,989"
b'Hikaru no Go',8.08,Episodes: 75,,Studios: Studio Pierrot,Source: Manga,Premiered: Fall 2001,"Members: 123,771"
b'Initial D Fifth Stage',8.08,Episodes: 14,,Studios: SynergySP,Source: Manga,Premiered: Fall 2012,"Members: 117,653"
b'Koukaku Kidoutai: Stand Alone Complex - The Laughing Man\nGhost in the Shell: Stand Alone Complex - The Laughing Man',8.08,Episodes: 1,,Studios: Production I.G,Source: Manga,,"Members: 37,297"
"b""Kuroko no Basket\nKuroko's Basketball""",8.08,Episodes: 25,,Studios: Production I.G,Source: Manga,Premiered: Spring 2012,"Members: 1,032,798"
"b""Kuroko no Basket Movie 4: Last Game\nKuroko's Basketball the Movie: Last Game""",8.08,Episodes: 1,,Studios: Production I.G,Source: Manga,,"Members: 239,319"
b'Kuroshitsuji: Book of Circus\nBlack Butler: Book of Circus',8.08,Episodes: 10,,Studios: A-1 Pictures,Source: Manga,Premiered: Summer 2014,"Members: 355,066"
b'Mairimashita! Iruma-kun 2nd Season',8.08,Episodes: 21,,Studios: Bandai Namco Pictures,Source: Manga,Premiered: Spring 2021,"Members: 207,762"
b'Dennou Coil\nDen-noh Coil',8.07,Episodes: 26,,Studios: Madhouse,Source: Original,Premiered: Spring 2007,"Members: 133,321"
b'Detective Conan Movie 08: Magician of the Silver Sky',8.07,Episodes: 1,,Studios: TMS Entertainment,Source: Manga,,"Members: 49,970"
b'Dorohedoro',8.07,Episodes: 12,,Studios: MAPPA,Source: Manga,Premiered: Winter 2020,"Members: 420,335"
b'Douluo Dalu: Hao Tian Yang Wei',8.07,Episodes: 13,,Studios: Sparkly Key Animation Studio,Source: Novel,,"Members: 7,064"
b'Durarara!!x2 Ketsu',8.07,Episodes: 12,,Studios: Shuka,Source: Light novel,Premiered: Winter 2016,"Members: 342,676"
b'Ginga Eiyuu Densetsu Gaiden (1999)',8.07,Episodes: 28,,"Studios: Artland, Magic Bus",Source: Novel,,"Members: 17,872"
b'Gintama: Dai Hanseikai',8.07,Episodes: 1,,Studios: Sunrise,Source: Manga,,"Members: 33,734"
b'Girls & Panzer: Saishuushou Part 2\nGirls und Panzer das Finale  Part 2',8.07,Episodes: 1,,Studios: Actas,Source: Original,,"Members: 26,675"
b'Glass no Kamen (2005)\nGlass Mask',8.07,Episodes: 51,,Studios: Tokyo Movie Shinsha,Source: Manga,Premiered: Spring 2005,"Members: 35,050"
b'Gosick',8.07,Episodes: 24,,Studios: Bones,Source: Light novel,Premiered: Winter 2011,"Members: 486,392"
b'Hidamari Sketch: Sae Hiro Sotsugyou-hen',8.07,Episodes: 2,,Studios: Shaft,Source: 4-koma manga,,"Members: 12,291"
b'Kamisama Hajimemashita\nKamisama Kiss',8.07,Episodes: 13,,Studios: TMS Entertainment,Source: Manga,Premiered: Fall 2012,"Members: 554,372"
b'Koukyoushihen Eureka Seven\nEureka Seven',8.07,Episodes: 50,,Studios: Bones,Source: Original,Premiered: Spring 2005,"Members: 406,436"
b'Kuroshitsuji: Book of Murder\nBlack Butler: Book of Murder',8.07,Episodes: 2,,Studios: A-1 Pictures,Source: Manga,,"Members: 216,673"
"b""Mahoutsukai no Yome\nThe Ancient Magus' Bride""",8.07,Episodes: 24,,Studios: Wit Studio,Source: Manga,Premiered: Fall 2017,"Members: 761,995"
b'Omoide no Marnie\nWhen Marnie Was There',8.07,Episodes: 1,,Studios: Studio Ghibli,Source: Novel,,"Members: 245,024"
b'Shijou Saikyou no Deshi Kenichi\nKenIchi: The Mightiest Disciple',8.07,Episodes: 50,,Studios: TMS Entertainment,Source: Manga,Premiered: Fall 2006,"Members: 273,053"
b'Mushoku Tensei: Isekai Ittara Honki Dasu Special',8.06,Episodes: 1,,"Studios: None found, add some",Source: Light novel,,"Members: 74,260"
b'Serial Experiments Lain',8.06,Episodes: 13,,Studios: Triangle Staff,Source: Original,Premiered: Summer 1998,"Members: 613,352"
b'xxxHOLiC: Shunmuki',8.06,Episodes: 2,,Studios: Production I.G,Source: Manga,,"Members: 64,353"
b'City Hunter 2',8.06,Episodes: 63,,Studios: Sunrise,Source: Manga,Premiered: Spring 1988,"Members: 22,712"
b'Fate/stay night: Unlimited Blade Works Prologue\nFate/stay night: Unlimited Blade Works - Prologue',8.06,Episodes: 1,,Studios: ufotable,Source: Visual novel,,"Members: 285,110"
b'Detective Conan Movie 10: Requiem of the Detectives',8.05,Episodes: 1,,Studios: TMS Entertainment,Source: Manga,,"Members: 49,364"
b'Hololive Alternative',8.05,Episodes: 1,,Studios: Hololive Production,Source: Other,,"Members: 6,516"
b'Kill la Kill',8.05,Episodes: 24,,Studios: Trigger,Source: Original,Premiered: Fall 2013,"Members: 1,518,962"
b'Kodomo no Omocha (TV)\nKodocha',8.05,Episodes: 102,,Studios: Gallop,Source: Manga,Premiered: Spring 1996,"Members: 58,537"
b'Kyou kara Ore wa!!',8.05,Episodes: 10,,Studios: Studio Pierrot,Source: Manga,,"Members: 28,468"
b'Saint Seiya: Meiou Hades Juuni Kyuu-hen\nSaint Seiya: The Hades Chapter - Sanctuary',8.05,Episodes: 13,,Studios: Toei Animation,Source: Manga,,"Members: 51,151"
b'Summer Wars',8.05,Episodes: 1,,Studios: Madhouse,Source: Original,,"Members: 474,713"
b'Mobile Suit Gundam: Iron-Blooded Orphans',8.04,Episodes: 25,,Studios: Sunrise,Source: Original,Premiered: Fall 2015,"Members: 199,027"
b'Paprika',8.04,Episodes: 1,,Studios: Madhouse,Source: Novel,,"Members: 447,373"
b'Saiunkoku Monogatari 2nd Season\nTales of Saiunkoku',8.04,Episodes: 39,,Studios: Madhouse,Source: Light novel,Premiered: Spring 2007,"Members: 37,704"
b'Sasaki to Miyano\nSasaki and Miyano',8.04,Episodes: 12,,Studios: Studio Deen,Source: Manga,Premiered: Winter 2022,"Members: 96,778"
b'Shokugeki no Souma: San no Sara\nFood Wars! The Third Plate',8.04,Episodes: 12,,Studios: J.C.Staff,Source: Manga,Premiered: Fall 2017,"Members: 844,590"
b'SK\nSK8 the Infinity',8.04,Episodes: 12,,Studios: Bones,Source: Original,Premiered: Winter 2021,"Members: 421,207"
b'Tsumiki no Ie\nLa Maison en Petits Cubes',8.04,Episodes: 1,,Studios: Oh! Production,Source: Original,,"Members: 87,325"
b'Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA',8.04,Episodes: 1,,Studios: feel.,Source: Light novel,,"Members: 209,998"
b'BanG Dream! 3rd Season',8.04,Episodes: 13,,Studios: SANZIGEN,Source: Other,Premiered: Winter 2020,"Members: 29,015"
b'Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi',8.04,Episodes: 1,,Studios: Shin-Ei Animation,Source: Unknown,,"Members: 10,136"
b'Eve no Jikan\nTime of Eve',8.04,Episodes: 6,,Studios: Studio Rikka,Source: Original,,"Members: 168,670"
b'Full Metal Panic? Fumoffu',8.04,Episodes: 12,,Studios: Kyoto Animation,Source: Light novel,Premiered: Summer 2003,"Members: 274,502"
b'Juuni Kokuki\nThe Twelve Kingdoms',8.04,Episodes: 45,,Studios: Studio Pierrot,Source: Novel,Premiered: Spring 2002,"Members: 129,020"
b'Kara no Kyoukai 3: Tsuukaku Zanryuu\nthe Garden of sinners Chapter 3: Remaining Sense of Pain',8.04,Episodes: 1,,Studios: ufotable,Source: Light novel,,"Members: 206,572"
"b""Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!\nKonoSuba: God's Blessing on This Wonderful World! 2: God's blessing on this wonderful Art!""",8.04,Episodes: 1,,Studios: Studio Deen,Source: Light novel,,"Members: 311,647"
b'LovelyComplex\nLovely Complex',8.04,Episodes: 24,,Studios: Toei Animation,Source: Manga,Premiered: Spring 2007,"Members: 515,363"
b'Akatsuki no Yona\nYona of the Dawn',8.03,Episodes: 24,,Studios: Studio Pierrot,Source: Manga,Premiered: Fall 2014,"Members: 731,028"
b'Baby Steps 2nd Season',8.03,Episodes: 25,,Studios: Studio Pierrot,Source: Manga,Premiered: Spring 2015,"Members: 84,002"
b'Black Lagoon',8.03,Episodes: 12,,Studios: Madhouse,Source: Manga,Premiered: Spring 2006,"Members: 852,781"
"b""Black Lagoon: Roberta's Blood Trail""",8.03,Episodes: 5,,Studios: Madhouse,Source: Manga,,"Members: 250,122"
b'Boku no Hero Academia the Movie 2: Heroes:Rising',8.03,Episodes: 1,,Studios: Bones,Source: Manga,,"Members: 447,736"
b'D.Gray-man',8.03,Episodes: 103,,Studios: TMS Entertainment,Source: Manga,Premiered: Fall 2006,"Members: 632,468"
b'Detective Conan Movie 03: The Last Wizard of the Century\nCase Closed Movie 3: The Last Wizard of the Century',8.03,Episodes: 1,,Studios: TMS Entertainment,Source: Manga,,"Members: 58,323"
b'Detective Conan Movie 04: Captured in Her Eyes\nCase Closed Movie 4: Captured In Her Eyes',8.03,Episodes: 1,,Studios: TMS Entertainment,Source: Manga,,"Members: 54,945"
b'FLCL',8.03,Episodes: 6,,"Studios: Gainax, Production I.G",Source: Original,,"Members: 715,808"
b'Ginga Nagareboshi Gin',8.03,Episodes: 21,,Studios: Toei Animation,Source: Manga,Premiered: Spring 1986,"Members: 23,869"
b'Hachimitsu to Clover\nHoney and Clover',8.03,Episodes: 24,,Studios: J.C.Staff,Source: Manga,Premiered: Spring 2005,"Members: 242,516"
b'Kami nomi zo Shiru Sekai: Megami-hen\nThe World God Only Knows: Goddesses',8.03,Episodes: 12,,Studios: Manglobe,Source: Manga,Premiered: Summer 2013,"Members: 310,724"
b'Magi: The Labyrinth of Magic',8.03,Episodes: 25,,Studios: A-1 Pictures,Source: Manga,Premiered: Fall 2012,"Members: 919,677"
b'Tate no Yuusha no Nariagari\nThe Rising of the Shield Hero',8.03,Episodes: 25,,Studios: Kinema Citrus,Source: Light novel,Premiered: Winter 2019,"Members: 1,273,628"
b'Toaru Kagaku no Railgun S\nA Certain Scientific Railgun S',8.03,Episodes: 24,,Studios: J.C.Staff,Source: Manga,Premiered: Spring 2013,"Members: 346,250"
b'Tokyo Magnitude 8.0',8.03,Episodes: 11,,"Studios: Bones, Kinema Citrus",Source: Original,Premiered: Summer 2009,"Members: 271,464"
b'Zombieland Saga: Revenge\nZombie Land Saga Revenge',8.03,Episodes: 12,,Studios: MAPPA,Source: Original,Premiered: Spring 2021,"Members: 171,215"
b'Omae Umasou da na\nYou Are Umasou',8.02,Episodes: 1,,Studios: Ajia-Do,Source: Picture book,,"Members: 16,768"
b'Pui Pui Molcar',8.02,Episodes: 12,,Studios: Shin-Ei Animation,Source: Other,Premiered: Winter 2021,"Members: 11,007"
b'Slayers Next',8.02,Episodes: 26,,Studios: E&G Films,Source: Light novel,Premiered: Spring 1996,"Members: 64,564"
b'Uma Musume: Pretty Derby (TV) Season 2',8.02,Episodes: 13,,Studios: Studio Kai,Source: Game,Premiered: Winter 2021,"Members: 34,729"
b'Yahari Ore no Seishun Love Comedy wa Machigatteiru.\nMy Teen Romantic Comedy SNAFU',8.02,Episodes: 13,,Studios: Brain's Base,Source: Light novel,Premiered: Spring 2013,"Members: 1,230,260"
b'Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku',8.02,Episodes: 1,,Studios: Studio Gokumi,Source: Light novel,,"Members: 13,116"
b'Clannad',8.02,Episodes: 23,,Studios: Kyoto Animation,Source: Visual novel,Premiered: Fall 2007,"Members: 1,276,168"
b'Detective Conan Movie 15: Quarter of Silence',8.02,Episodes: 1,,Studios: TMS Entertainment,Source: Manga,,"Members: 42,018"
b'ef: A Tale of Melodies.\nef - a tale of melodies.',8.02,Episodes: 12,,Studios: Shaft,Source: Visual novel,Premiered: Fall 2008,"Members: 155,761"
b'Evangelion: 1.0 You Are (Not) Alone',8.02,Episodes: 1,,Studios: Khara,Source: Original,,"Members: 474,243"
b'Golden Boy',8.02,Episodes: 6,,Studios: APPP,Source: Manga,,"Members: 309,386"
b'Kaichou wa Maid-sama!\nMaid Sama!',8.02,Episodes: 26,,Studios: J.C.Staff,Source: Manga,Premiered: Spring 2010,"Members: 1,097,519"
b'Kamisama Hajimemashita OVA',8.02,Episodes: 2,,Studios: TMS Entertainment,Source: Manga,,"Members: 111,181"
